id,name,smiles,note
65,CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
66,CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
67,CHEMBL525191,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1
68,CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N
69,CHEMBL1789941,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
70,CHEMBL521851,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
71,CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
72,CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12
73,CHEMBL608154,COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C
74,CHEMBL464552,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12
75,CHEMBL1908391,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
76,CHEMBL230011,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1
77,CHEMBL475251,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC
78,CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21
79,CHEMBL1236107,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1
80,CHEMBL300138,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
81,CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl
82,CHEMBL3109209,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4cccnc4)cc23)c1)Nc1cc(C(F)(F)F)ccc1F
83,CHEMBL3109213,Nc1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)cc1
84,CHEMBL3109212,Nc1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)c1
85,CHEMBL3109194,CCS(=O)(=O)c1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)cc1
86,CHEMBL3109211,CS(=O)(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)c1
87,CHEMBL3109214,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4cn[nH]c4)cc23)c1)Nc1cc(C(F)(F)F)ccc1F
88,CHEMBL3109210,NC(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)c1
89,CHEMBL3109204,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)c1)Nc1cccc(C(F)(F)F)c1
90,CHEMBL3109207,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)c1)Nc1cc(C(F)(F)F)ccc1F
91,CHEMBL3108785,Cc1cccc(NC(=O)Nc2cccc(-c3c[nH]c4ncc(-c5ccccc5)cc34)c2)c1
92,CHEMBL3109221,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)no1
93,CHEMBL3109219,CCc1cccc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)c1
94,CHEMBL247228,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12
95,CHEMBL3109203,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)c1)Nc1cccc([N+](=O)[O-])c1
96,CHEMBL3109206,CC(=O)c1cccc(NC(=O)Nc2cccc(-c3c[nH]c4ncc(-c5ccccc5)cc34)c2)c1
97,CHEMBL3109205,COc1cccc(NC(=O)Nc2cccc(-c3c[nH]c4ncc(-c5ccccc5)cc34)c2)c1
98,CHEMBL550273,O=C(Nc1ccccc1)Nc1cccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)c1
99,CHEMBL3109202,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cccc4c(N)nccc34)cc2)no1
100,CHEMBL3109196,Nc1nccc2c(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cccc12
101,CHEMBL3109195,Nc1nccc2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cccc12
102,CHEMBL436806,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4ccc5ccccc5c4)cc3)c12
103,CHEMBL273564,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12
104,CHEMBL3109218,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c12
105,CHEMBL3109215,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3)c12
106,CHEMBL3109200,Nc1nccc2c(-c3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)cccc12
107,CHEMBL3109198,Nc1nccc2c(-c3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3)cccc12
108,CHEMBL3109197,Nc1nccc2c(-c3ccc(NC(=O)Nc4cc(F)cc(C(F)(F)F)c4)cc3)cccc12
109,CHEMBL3109216,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(F)cc(C(F)(F)F)c4)cc3)c12
110,CHEMBL396107,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)cc3)c12
111,CHEMBL3109220,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12
112,CHEMBL3109208,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)c1)NC1CCCC1
113,CHEMBL437369,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4Cl)cc3)c12
114,CHEMBL3109217,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4F)cc3)c12
115,CHEMBL3109201,Nc1nccc2c(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4Cl)cc3)cccc12
116,CHEMBL3109199,Nc1nccc2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4F)cc3)cccc12
117,CHEMBL3785703,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)COc2ccccc21
118,CHEMBL3786293,O=C(N[C@H]1COc2ccccc2NC1=O)c1cc(Cc2ccccc2)on1
119,CHEMBL3786162,O=C(N[C@H]1COc2ccccc2NC1=O)c1cccc(Oc2ccccc2)c1
120,CHEMBL3786778,CCCCCc1cc(C(=O)N[C@H]2COc3ccccc3NC2=O)n[nH]1
121,CHEMBL3787216,O=C(N[C@@H]1COc2ccccc2NC1=O)c1cc(Cc2ccccc2)on1
122,CHEMBL3786078,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)CNc2ccccc21
123,CHEMBL3785745,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)CSc2ccccc21
124,CHEMBL3787689,O=C(N[C@H]1CNc2ccccc2NC1=O)c1cc(Cc2ccccc2)on1
125,CHEMBL3785838,O=C(N[C@H]1CS(=O)(=O)c2ccccc2NC1=O)c1cc(Cc2ccccc2)on1
126,CHEMBL3786660,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3cccc(C4(C(F)(F)F)N=N4)c3)[nH]n2)COc2ccccc21
127,CHEMBL3787617,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)CCc2cc(C3(C(F)(F)F)N=N3)ccc21
128,CHEMBL3786997,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)CCc2ccccc21
129,CHEMBL3785482,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)[nH]n2)COc2ccccc21
130,CHEMBL4092421,CCC(C)(C)C(=O)N(O)Cc1ccccc1
131,CHEMBL4085167,CCC(C)(C)C(=O)N(C)Cc1cc(F)cc(F)c1F
132,CHEMBL4076443,CCC(C)(C)C(=O)N(C)Cc1cc(F)ccc1F
133,CHEMBL4083065,CCC(C)(C)C(=O)N(O)Cc1cc(F)c(F)c(F)c1
134,CHEMBL4072591,CCC(C)(C)C(=O)N(O)Cc1ccc(F)c(F)c1
135,CHEMBL4101314,CCC(C)(C)C(=O)N(C)Cc1cccc(F)c1F
136,CHEMBL4063996,CCC(C)(C)C(=O)N(O)Cc1ccc(F)cc1
137,CHEMBL4096278,CCC(C)(C)C(=O)N(C)Cc1cccc(F)c1
138,CHEMBL4061192,CCC(C)(C)C(=O)N(O)Cc1cc(F)cc(F)c1F
139,CHEMBL4083937,CN(Cc1cc(F)cc(F)c1F)C(=O)C(C)(C)C
140,CHEMBL4059584,CCC(C)(C)C(=O)N(C)Cc1ccccc1F
141,CHEMBL4091760,CCC(C)(C)C(=O)N(O)Cc1ccc(F)cc1F
142,CHEMBL4096270,CCC(C)(C)C(=O)N(C)Cc1cccs1
143,CHEMBL4099502,CCC(C)(C)C(=O)N(O)Cc1ccc(F)c(F)c1F
144,CHEMBL4068805,CCC(C)(C)C(=O)N(C)Cc1ccc(C)s1
145,CHEMBL4082828,CCC(C)(C)C(=O)N(C)Cc1ccccc1
146,CHEMBL4084908,CN(Cc1cc(F)cc(F)c1F)C(=O)C1(C)CCCCC1
147,CHEMBL4087013,CCC(C)(C)C(=O)N(C)Cc1ccc(F)cc1F
148,CHEMBL4078224,CCC(C)(C)C(=O)N(C)Cc1cccc(Cl)c1
149,CHEMBL4076266,CCC(C)(C)C(=O)N(C)Cc1ccco1
150,CHEMBL4092663,CN(Cc1cc(F)cc(F)c1F)C(=O)C1(C(F)(F)F)CCC1
151,CHEMBL4080685,CCC(C)(C)C(=O)N(C)Cc1ccc(F)cc1
152,CHEMBL4090332,CCC(C)(C)C(=O)NCc1ccccc1F
153,CHEMBL4066793,CCC(C)(C)C(=O)NC(CO)c1ccccc1
154,CHEMBL4104038,CCC(C)(C)C(=O)N(C)Cc1cccc(Br)c1
155,CHEMBL4102856,CN(Cc1cc(F)cc(F)c1F)C(=O)C1(C(F)(F)F)CCCC1
156,CHEMBL4063537,CCC(C)(C)C(=O)N(C)Cc1c(F)cc(F)cc1F
157,CHEMBL4073983,CCC(C)(C)C(=O)N(C)Cc1cc(C)c(C)s1
158,CHEMBL4103563,CC1CCCC(C)N1C(=O)N(C)Cc1cc(F)cc(F)c1F
159,CHEMBL4095647,CCC(C)(C)C(=O)N(C)Cc1cccnc1
160,CHEMBL4095053,CCC(C)(C)C(=O)N(C)Cc1sccc1C
161,CHEMBL4086116,CCC(C)(C)C(=O)N(C)Cc1cccc(O)c1
162,CHEMBL4096996,CC(C)N(C(=O)N(C)Cc1cc(F)cc(F)c1F)C(C)C
163,CHEMBL4085631,CC1CCCCN1C(=O)N(C)Cc1cc(F)cc(F)c1F
164,CHEMBL4069797,CC(C)N(C)C(=O)N(C)Cc1cc(F)cc(F)c1F
165,CHEMBL4073564,CN(Cc1cc(F)cc(F)c1F)C(=O)C(C)(C)CO
166,CHEMBL4069288,CCC(C)(C)C(=O)NCc1ccccc1
167,CHEMBL4095808,CCC(C)(C)C(=O)NC1(c2ccccc2)CC1
168,CHEMBL4064968,CN(Cc1cc(F)cc(F)c1F)C(=O)C1CCC1
169,CHEMBL4080015,CCC(C)(C)C(=O)NCc1ccccc1Br
170,CHEMBL4098042,CCC(C)(C)C(=O)NCc1cccc(Br)c1
171,CHEMBL4078215,CCC(C)(C)C(=O)N(C)Cc1ccncc1F
172,CHEMBL4100395,CN(Cc1cc(F)cc(F)c1F)C(=O)C1(C)CC1
173,CHEMBL4062217,COC(C)(C)C(=O)N(C)Cc1cc(F)cc(F)c1F
174,CHEMBL4073019,CCC(C)(C)C(=O)N(C)Cc1ccccc1Cl
175,CHEMBL4077776,CCC(C)(C)C(=O)N(C)C(CO)c1ccccc1
176,CHEMBL4092903,CCC(C)(C)C(=O)N(C)Cc1ccn(C)n1
177,CHEMBL4073022,CCN(Cc1ccccc1F)C(=O)C(C)(C)CC
178,CHEMBL4065759,CCC(C)(C)C(=O)N(C)C(C)c1ccccc1
179,CHEMBL4071625,CCC(C)(C)C(=O)N(C)C(C)(C)c1ccccc1
180,CHEMBL4088080,CCC(C)(C)C(=O)NC(C)(C)c1ccccc1
181,CHEMBL4093372,CCC(C)(C)C(=O)NC(C)c1ccccc1
182,CHEMBL4067499,CCC(C)(C)C(=O)N(C)Cc1cnc(C)s1
183,CHEMBL4086110,CCC(C)(C)C(=O)N(C)Cc1ccncc1
184,CHEMBL4071864,CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21
185,CHEMBL4096551,CN1C(=O)[C@@H](NC(=O)c2cnn(Cc3ccccc3)c2)COc2ccccc21
186,CHEMBL4062496,CCCCCc1cc(C(=O)N[C@H]2COc3ccccc3N(C)C2=O)no1
187,CHEMBL4098676,O=C(N[C@H]1CCOc2ccccc2NC1=O)c1cc(Cc2ccccc2)on1
188,CHEMBL4098139,CN1C(=O)[C@@H](NC(=O)c2cccc(Cc3ccccc3)c2)COc2ccccc21
189,CHEMBL4071135,CN1C(=O)[C@@H](NC(=O)c2cc(CC3CCCCC3)on2)COc2ccccc21
190,CHEMBL4088627,CN1C(=O)[C@@H](NC(=O)c2ncc(Cc3ccccc3)s2)COc2ccccc21
191,CHEMBL4080047,CN1C(=O)[C@@H](NC(=O)c2coc(Cc3ccccc3)n2)COc2ccccc21
192,CHEMBL4104281,CN1C(=O)[C@@H](NC(=O)c2c[nH]c(Cc3ccccc3)n2)COc2ccccc21
193,CHEMBL4084200,CC(C)Cc1cc(C(=O)N[C@H]2COc3ccccc3N(C)C2=O)no1
194,CHEMBL4063232,CCN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)COc2ccccc21
195,CHEMBL4091956,CN1C(=O)[C@@H](NC(=O)c2cc(CN3CCCCC3)on2)COc2ccccc21
196,CHEMBL4084884,O=C(N[C@H]1COc2ccccc2N(C2CC2)C1=O)c1cc(Cc2ccccc2)on1
197,CHEMBL4060280,O=C(N[C@H]1COCCNC1=O)c1cc(Cc2ccccc2)on1
198,CHEMBL4065985,O=C(N[C@@H]1CNc2ccccc2OC1)c1cc(Cc2ccccc2)on1
199,CHEMBL4088502,O=C(N[C@H]1CO[C@@H]2CCCC[C@H]2NC1=O)c1cc(Cc2ccccc2)on1
200,CHEMBL4093587,CN(C(=O)c1cc(Cc2ccccc2)on1)[C@H]1COc2ccccc2NC1=O
201,CHEMBL4080634,O=C(NC1Cc2ccccc2NC1=O)c1cc(Cc2ccccc2)on1
202,CHEMBL4074616,C[C@]1(NC(=O)c2cc(Cc3ccccc3)on2)COc2ccccc2NC1=O
203,CHEMBL4061414,Cc1cc(C(=O)N[C@H]2COc3ccccc3N(C)C2=O)no1
204,CHEMBL4067372,CN1C(=O)[C@@H](NC(=O)c2ncc(Cc3ccccc3)o2)COc2ccccc21
205,CHEMBL4093220,CN1C(=O)[C@@H](NC(=O)c2nnn(Cc3ccccc3)n2)COc2ccccc21
206,CHEMBL4096224,COC(=O)Nc1ccc2c(c1)N(C)C(=O)[C@@H](NC(=O)c1cc(Cc3ccccc3)on1)CO2
207,CHEMBL4068954,CC(=O)Nc1ccc2c(c1)N(C)C(=O)[C@@H](NC(=O)c1cc(Cc3ccccc3)on1)CO2
208,CHEMBL4060644,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)n(C)n2)COc2ccccc21
209,CHEMBL4069318,CN1C(=O)[C@@H](NC(=O)c2cn(Cc3ccccc3)cn2)COc2ccccc21
210,CHEMBL4089558,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)COc2ccc(-c3n[nH]c(=O)o3)cc21
211,CHEMBL4099004,CN1C(=O)[C@@H](NC(=O)c2noc(Cc3ccccc3)n2)COc2ccccc21
212,CHEMBL4081685,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)COc2ccc(NS(C)(=O)=O)cc21
213,CHEMBL4065561,CN1C(=O)[C@@H](NC(=O)c2ncn(Cc3ccccc3)n2)COc2ccccc21
214,CHEMBL4088857,CN1C(=O)[C@@H](NC(=O)c2nnc(Cc3ccccc3)o2)COc2ccccc21
215,CHEMBL4080978,CN1C(=O)[C@@H](NC(=O)c2cn(Cc3ccccc3)nn2)COc2ccccc21
216,CHEMBL4099698,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)COc2ccc(-c3cc[nH]n3)cc21
217,CHEMBL4071080,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)ccn2)COc2ccccc21
218,CHEMBL4069959,CN1C[C@H](NC(=O)c2cc(Cc3ccccc3)on2)C(=O)N(C)c2ccccc21
219,CHEMBL4075976,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Cl)C2=O)COc2ccccc21
220,CHEMBL4061975,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Cl)C2=O)COc2ccc(C#N)cc21
221,CHEMBL4100398,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Cl)C2=O)COc2cc(C#N)ccc21
222,CHEMBL4069537,CNC(=O)c1ccc2c(c1)OC[C@H](N1CCc3c(nn(Cc4ccccc4)c3Cl)C1=O)C(=O)N2C
223,CHEMBL4084681,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3C#N)C2=O)COc2ccccc21
224,CHEMBL4082215,CN1C(=O)[C@@H](N2CCc3cn(Cc4c(F)cccc4F)nc3C2=O)COc2ccccc21
225,CHEMBL4090975,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4F)nc3C2=O)COc2ccccc21
226,CHEMBL4075705,CN1C(=O)[C@@H](N2CCc3cn(Cc4c(F)cccc4F)nc3C2=O)COc2cc(C#N)ccc21
227,CHEMBL4102622,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3C(N)=O)C2=O)COc2ccccc21
228,CHEMBL4064701,Cc1c2c(nn1Cc1ccccc1)C(=O)N([C@H]1COc3ccccc3N(C)C1=O)CC2
