id,name,smiles,note
1344,selleck_1344,C1C[C@H]2C[C@H](C[C@@H]1[N+]2(C)C)OC(=O)C(CCC)CCC.[Br-],
1345,selleck_1345,[C@H]1([C@H](O[C@@H]([C@@H]([C@H]1N)O)C[C@H]1[C@@H](C[C@@H]([C@H]([C@@H]1O)C[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CN)O)O)N)N)N)CO)O,
1346,selleck_1346,c12c(cc(c(c1)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)NC(N2)Cc1ccccc1,
1347,selleck_1347,[C@H](Cc1ccc(cc1)O)(C(=O)Nc1ccc(cc1)C(=O)O)NC(=O)c1ccccc1,
1348,selleck_1348,c12c(cc(c(c2)Cl)S(=O)(=O)N)S(=O)(=O)NC(=N1)CSCc1ccccc1,
1349,selleck_1349,c12c(cc(c(c1)C(=O)[O-])O)cccc2.c1(C[N+](CCOc2ccccc2)(C)C)ccccc1,
1350,selleck_1350,O=C1CC2OCC=C3CN4CC[C@]56C(N1c1c6cc(OC)c(OC)c1)[C@H]2[C@H]3C[C@H]45.S(=O)(=O)(O)O.O,
1351,selleck_1351,c1(C(=O)OCCCN(CCCC)CCCC)ccc(cc1)N,
1352,selleck_1352,[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)([C@H](C(=O)[O-])O)O.[Ca+2].[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)([C@H](C(=O)[O-])O)O,
1353,selleck_1353,C(c1ccccc1)(NCCN(CC)CC)C(=O)OCCC(C)C.Cl.Cl,
1354,selleck_1354,[N+](CCOC(=O)N)(C)(C)C.[Cl-],
1355,selleck_1355,c12c([n+](cc([n+]1[O-])/C=N/NC(=O)OC)[O-])cccc2,
1356,selleck_1356,C1[C@@H](C(C2[C@](C1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1=O)[C@H]1[C@@](CC2)(CCC(C1)(C)C(=O)[O-])C)C)C)C)(C)C)OC(=O)CCC(=O)[O-].[Na+].[Na+],
1357,selleck_1357,N12C(=C(CS[C@@H]1[C@@H](C2=O)NC(=O)/C(=N/OC(C(=O)O)(C)C)/c1nc(sc1)N)C[n+]1ccccc1)C(=O)[O-].O.O.O.O.O,
1358,selleck_1358,n1c(c(=O)c2c(n1CC)cc1c(c2)OCO1)C(=O)O,
1359,selleck_1359,c1cc(cc(c1O)Cc1ccc(cc1Cl)Cl)C(C)(CC(C)(C)C)C,
1360,selleck_1360,C(=O)(c1cc(c(cc1)Cl)S(=O)(=O)N)NN1[C@@H](CCC[C@@H]1C)C,
1361,selleck_1361,CCC(CCCCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@@H](CCN)C(=O)NC([C@@H](C)O)C(=O)NCC1)CC(C)C)CC(C)C)CCN)CCN)[C@@H](C)O)CCN)C.CS(=O)(=O)[O-].[Na+].CS(=O)(=O)[O-].[Na+].CS(=O)(=O)[O-].[Na+].CS(=O)(=O)[O-].[Na+].CS(=O)(=O)[O-].[Na+],
1362,selleck_1362,C1(=O)C=C2[C@](C=C1)([C@@]1([C@@H](CC2)[C@H]2[C@](C[C@@H]1Cl)([C@](CC2)(C(=O)COC(=O)C)O)C)Cl)C,
1363,selleck_1363,C1CC(CCC1)C1(CCCCC1)C(=O)OCCN(CC)CC.Cl,
1364,selleck_1364,C1CCCCN1CC(COC(=O)Nc1ccccc1)OC(=O)Nc1ccccc1.Cl,
1365,selleck_1365,C(c1ccccc1)(c1ccccc1)OC1CCN(CC1)C.Cl,
1366,selleck_1366,C(c1ccccc1)(c1ccccn1)(CCN(C(C)C)C(C)C)C(=O)N.P(=O)(O)(O)O,
1367,selleck_1367,c1c(cc2c(c1)nc(s2)S(=O)(=O)N)OCC,
1368,selleck_1368,n1(c(=O)c(c(n1C)CN(C(Cc1ccccc1)C)C)C(C)C)c1ccccc1,
1369,selleck_1369,O1[C@@H]([C@@H]1P(=O)(O)O)C.C(CO)(CO)(N)CO,
1370,selleck_1370,c1(ccc2c(c1)nccc2Nc1ccccc1C(=O)OCC(O)CO)Cl.Cl,
1371,selleck_1371,c12N(c3c(CCc1cccc2)cccc3)CCCN(C)C.Cl,
1372,selleck_1372,c1c(c(cc(c1)C(C(NC(C)C)CC)O)O)O.S(=O)(=O)(C)O,
1373,selleck_1373,c1ccc2c(c1)C(=C(N(S2(=O)=O)C)C(=O)Nc1cc(on1)C)O,
1374,selleck_1374,N1CCN=C1C(Oc1c(cccc1Cl)Cl)C.Cl,
1375,selleck_1375,C1(=O)C=C2[C@](CC1)([C@@H]1[C@@H](C[C@@H]2C)[C@H]2[C@](C[C@@H]1O)([C@H](CC2)C(=O)C)C)C,
1376,selleck_1376,c1cc(ccc1)C(C(=O)OC1CC[N+](CC1)(C)C)(c1ccccc1)O.[Br-],
1377,selleck_1377,c1(c[n+](ccc1)[O-])CO,
1378,selleck_1378,c1ccc2c(c1)N(c1c(S2)ccc(c1)S(=O)C)CCC1N(CCCC1)C.c1cccc(c1)S(=O)(=O)O,
1379,selleck_1379,c1c(cc(cc1C(O)CNC(C)C)O)O.S(=O)(=O)(O)O.c1c(cc(cc1C(O)CNC(C)C)O)O,
1380,selleck_1380,c1c(cc(cc1)O)[C@H]([C@H](C)N)O.C(=O)([C@@H]([C@H](C(=O)O)O)O)O,
1381,selleck_1381,c1cccc(n1)N(Cc1cccs1)CCN(C)C.Cl,
1382,selleck_1382,c1cc(c(cc1OC)C(C(N)C)O)OC.Cl,
1383,selleck_1383,c1(c(cc2c(c1)S(=O)(=O)CCC2)C)S(=O)(=O)N,
1384,selleck_1384,c1(ccc(cc1)[C@H](C(=O)N[C@]1([C@@H]2N(C1=O)C(=C(CO2)CSc1nnnn1C)C(=O)[O-])OC)C(=O)[O-])O.[Na+].[Na+],
1385,selleck_1385,c1cc(c2c3c1C[C@@H]1[C@]4([C@@]3([C@H](C(=C)CC4)O2)CCN1CC1CC1)O)O.Cl,
1386,selleck_1386,c1cc(ccn1)C(=O)NNCCC(=O)NCc1ccccc1,
1387,selleck_1387,c1ncccc1C1N(CCC1)C.C(=O)(C(C(C(=O)O)O)O)O.C(=O)(C(C(C(=O)O)O)O)O,
1388,selleck_1388,n1(c(=O)c(c(n1C)C)NC(=O)c1cccnc1)c1ccccc1,
1389,selleck_1389,c1cc(c2c(c1)C(CN(C2)C)c1ccccc1)N.*,
1390,selleck_1390,c12c(cc3c(c1OC)[C@@H](N(CC3)C)[C@@H]1c3c(C(=O)O1)c(c(cc3)OC)OC)OCO2.Cl,
1391,selleck_1391,c1c(cccc1)C(C(=O)OCCOCCN(CC)CC)(CC)CC.C(=O)(CC(O)(C(=O)O)CC(=O)O)O,
1392,selleck_1392,C(N(C)C(=O)CN(CC(=O)N(C(C)(Cc1ccccc1)C)C)CCO)(C)(Cc1ccccc1)C,
1393,selleck_1393,c1cnccc1C(=O)NN.c1cc(cc(c1C(=O)O)O)N,
1394,selleck_1394,n1(c(=O)n(c2c(c1=O)n(cn2)C)C)CCCCC(=O)C,
1395,selleck_1395,c1(c(cccc1)C(=O)Nc1ccc(cc1)S(=O)(=O)NC(=O)C)C(=O)O,
1396,selleck_1396,[C@]12(CCN([C@@H]1N(c1c2cc(cc1)OC(=O)NC)C)C)C.c1(c(cccc1)C(=O)O)O,
1397,selleck_1397,[C@H]12[C@]3([C@]4([C@@H]([C@@H]([C@H]1C(=C)C)OC2=O)OC(=O)[C@]14[C@@H](C3)O1)C)O,
1398,selleck_1398,C1C(CCC[N+]1(C)CC)OC(=O)C(O)(c1ccccc1)c1ccccc1.[Br-],
1399,selleck_1399,c1c(c(=O)c2c(n1CC)nc(nc2)N1CCCC1)C(=O)O,
1400,selleck_1400,c1cc(ccc1)C(c1ccccc1)(CCN1CCCCC1)O.S(=O)(=O)(C)O,
1401,selleck_1401,c1cc(ccc1)C(c1ccccc1)(C(=O)OCCN(CC)CC)CCC.Cl,
1402,selleck_1402,c12c(Sc3c(N1CCCN1CCN(CC1)C)cc(cc3)Cl)cccc2.C(=O)(O)/C=C\C(=O)O.C(=O)(O)/C=C\C(=O)O,
1403,selleck_1403,c12c(cccc1)nc([nH]2)CCC(=O)O,
1404,selleck_1404,C1CCC(CC1)C(CCN1CCCC1)(c1ccccc1)O.Cl,
1405,selleck_1405,c1c(nccc1)N(Cc1ccc(cc1)OC)CCN(C)C.*,
1406,selleck_1406,c1(ccc2c(c1O)c1c3[C@@H](C2)N(CCc3ccc1)C)O.Cl.*,
1407,selleck_1407,c1cc(ccc1O)C(O)CNC(CCc1ccc(cc1)O)C.Cl,
1408,selleck_1408,c1cc(c2c(c1)[C@]([C@@H]1C(=C([C@]3([C@@H](C1)[C@@H](C(=C(C3=O)C(=O)NCN1CCCC1)O)N(C)C)O)O)C2=O)(O)C)O,
1409,selleck_1409,c1(ccc(cc1)C(=O)NCC(=O)[O-])N.[Na+],
1410,selleck_1410,c1ccc2c(c1)nc1c(c2N)CCCC1.Cl,
1411,selleck_1411,C1C(CCN(C1)CCCC(c1ccc(cc1)C(C)(C)C)O)C(c1ccccc1)(c1ccccc1)O,
1412,selleck_1412,c1ccc2c(c1)N(c1c(S2)ccc(c1)SC)CCC1N(CCCC1)C.Cl,
1413,selleck_1413,C1[C@H]2N=C(S1)/C(=C/C)/NC(=O)C(NC(=O)c1csc([C@]34NC(=O)[C@@H](NC(=O)C(=C)NC(=O)[C@@H](NC(=O)C(N[C@@H]5C=Cc6c(cc(C(=O)O[C@@H]([C@H](NC(=O)c7csc([C@@H](NC2=O)[C@@]([C@@H](C)O)(O)C)n7)c2nc(cs2)[C@H]3N=C(CC4)c2scc(n2)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C)nc6[C@H]5O)[C@H](C)O)[C@H](CC)C)C)C)n1)[C@@H](C)O,
1414,selleck_1414,c1ccnc(n1)N(Cc1ccc(cc1)OC)CC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-],
1415,selleck_1415,c1c(ccc(c1)S(=O)(=O)NC(=O)NN1CCCCCC1)C,
1416,selleck_1416,c1c(n(c(c1)CC(=O)[O-])C)C(=O)c1ccc(cc1)C.[Na+].O.O,
1417,selleck_1417,c1c(cc2c(c1)Sc1c(cccc1)N2CCCN(C)C)C(F)(F)F.Cl,
1418,selleck_1418,c1(c(ccc(c1)[C@@H](C(=O)O)C)c1ccccc1)F,
1419,selleck_1419,c1cccc(n1)C(CCN(C)C)c1ccc(cc1)Cl.C(=O)(/C=C\C(=O)O)O,
1420,selleck_1420,n1c(c(cn(c1=O)[C@H]1O[C@H](SC1)CO)F)N,
1421,selleck_1421,c1(cn(c(=O)[nH]c1=O)[C@@H]1O[C@@H]([C@H](C1)O)CO)I,
1422,selleck_1422,c1c(ccc(c1)C(c1c(cccc1)Cl)C(Cl)Cl)Cl,
1423,selleck_1423,C1(=C(C(C(=C(N1)C)C(=O)OC)c1ccccc1[N+](=O)[O-])C(=O)OCC(C)C)C,
1424,selleck_1424,C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2[C@H](C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)O)C,
1425,selleck_1425,[C@@H]1([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(/C(=O)NC2=C3C(=NC4(N3)CCN(CC4)CC(C)C)c3c(C2=O)c(c(c2c3C(=O)[C@@](O/C=C/[C@@H]1OC)(O2)C)C)O)\C)C)O)C)O)C)OC(=O)C)C,
1426,selleck_1426,c1(c2c(c3c(c1O)c1c(c(c3O)C)O[C@@](C1=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\C(=O)N2)/C)C)O)C)O)C)OC(=O)C)C)OC)C)O)/C=N/N1CCN(CC1)C,
1427,selleck_1427,c1(c2c(c3c(c1O)c1c(c(c3O)C)O[C@@](C1=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\C(=O)N2)/C)C)O)C)O)C)OC(=O)C)C)OC)C)O)/C=N/N1CCN(CC1)C1CCCC1,
1428,selleck_1428,C1C(=O)C=C2[C@](C1)([C@@H]1[C@@H]([C@@H](C2)SC(=O)C)[C@H]2[C@](CC1)([C@]1(CC2)OC(=O)CC1)C)C,
1429,selleck_1429,c1ccc2c(c1)c(ccc2)CN(C)C/C=C/C#CC(C)(C)C,
1430,selleck_1430,c1ccc(c(c1)OCCN[C@H](C)Cc1cc2c(c(c1)C(=O)N)N(CC2)CCCO)OCC(F)(F)F,
1431,selleck_1431,[C@H]12[C@H](CN([C@@H]1C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1)C(=O)[C@H](C(C)(C)C)NC(=O)[C@@H](NC(=O)c1nccnc1)C1CCCCC1)CCC2,
1432,selleck_1432,N1(c2c(CCc3c1cccc3)cccc2)CC(CN(C)C)C.C(=C\C(=O)O)\C(=O)O,
1433,selleck_1433,[C@H](COP(=O)(OCC[N+](C)(C)C)[O-])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,
1434,selleck_1434,CC(=O)OC1CN2CC[C@@H]1CC2.Cl,
1435,selleck_1435,C1N(CCN(C1)c1cc2c(cc1F)c(=O)c(cn2c1ccc(cc1)F)C(=O)O)C.Cl,
1436,selleck_1436,c1(c(cc2c(c1)[C@@]13[C@@H](N2C)[C@]([C@@H]([C@]2([C@@H]1N(CC=C2)CC3)CC)OC(=O)C)(C(=O)OC)O)OC)[C@]1(CC2C=C(CN(C2)Cc2c1[nH]c1c2cccc1)CC)C(=O)OC.C(=O)([C@@H]([C@H](C(=O)O)O)O)O.C(=O)([C@@H]([C@H](C(=O)O)O)O)O,
1437,selleck_1437,c1(cc2c(cc1[C@@]1(c3c(c4c([nH]3)cccc4)CCN3C[C@H](C1)C[C@@](C3)(O)CC)C(=O)OC)C13[C@@H](N2C=O)[C@]([C@@H]([C@]2([C@@H]1N(CC3)CC=C2)CC)OC(=O)C)(C(=O)OC)O)OC.S(=O)(=O)(O)O,
1438,selleck_1438,c1c(ccc(c1)/C(=C(/CCCl)\c1ccccc1)/c1ccccc1)OCCO,
1439,selleck_1439,C1CC[C@H]2[C@@H](C1)C[C@H](N(C2)C[C@H]([C@@H](NC(=O)c1c(c(ccc1)O)C)CSc1ccccc1)O)C(=O)NC(C)(C)C.OS(=O)(=O)C,
1440,selleck_1440,C1C[C@@H](Cc2c1c(ccc2)O)N(CCc1sccc1)CCC,
1441,selleck_1441,c1cc(c(c(c1Cl)Nc1ccccc1C(=O)[O-])Cl)C.[Na+],
1442,selleck_1442,c1(c(cc(cc1)C[C@@H](C[C@@H]([C@H](C[C@H](C(=O)NCC(C(=O)N)(C)C)C(C)C)O)N)C(C)C)OCCCOC)OC.C(=O)(/C=C/C(=O)O)O.c1(c(cc(cc1)C[C@@H](C[C@@H]([C@H](C[C@H](C(=O)NCC(C(=O)N)(C)C)C(C)C)O)N)C(C)C)OCCCOC)OC,
1443,selleck_1443,N1(CCC(CC1)O[C@H](c1ccccn1)c1ccc(cc1)Cl)CCCC(=O)O.c1cc(ccc1)S(=O)(=O)O,
1444,selleck_1444,C(=O)(/C=C/CN(C)C)Nc1cc2c(ncnc2cc1O[C@@H]1COCC1)Nc1cc(c(cc1)F)Cl,
1445,selleck_1445,[C@@H]1(CN2[C@@H](C1)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1[C@H](C(=O)N[C@@H]([C@@H](C[C@@H](C(=O)N[C@H](C2=O)[C@@H](C)O)NC(=O)CCCCCCCC[C@@H](C[C@@H](CC)C)C)O)NCCN)[C@@H](O)CC1)[C@@H](CCN)O)[C@H](O)[C@@H](O)c1ccc(cc1)O)O.CC(=O)O.CC(=O)O,
1446,selleck_1446,O.C1(=O)[C@@H]([C@@H]2N1C(=C([C@@H]2C)S[C@@H]1CN[C@@H](C1)CNS(=O)(=O)N)C(=O)O)[C@@H](C)O,
1447,selleck_1447,c1cc(ccc1)[C@@H](CCN(C(C)C)C(C)C)c1cc(ccc1OC(=O)C(C)C)CO.C(=C\C(=O)O)/C(=O)O,
1448,selleck_1448,c1(ccc(cc1)F)[C@H]1[C@H](OCCN1Cc1nn(c(=O)[nH]1)P(=O)(O)O)O[C@@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,
1449,selleck_1449,c1c(cc2c(c1)O[C@@H](CC2)[C@H](CNC[C@@H]([C@H]1CCc2c(O1)ccc(c2)F)O)O)F.Cl,
1450,selleck_1450,[C@]12([C@@H]3[C@H]([C@@]4([C@](C[C@H]3O)([C@H](CC4)C3=CC(=O)OC3)C)O)CC[C@@]1(C[C@H](C[C@H]2O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)CO.O.O.O.O.O.O.O.O,
1451,selleck_1451,[C@@H]1([C@@H](C[C@@H](CC1)/C=C(/[C@@H]1[C@@H]([C@H](CC(=O)[C@@H](/C=C(/C[C@@H](C[C@@H]([C@H]2O[C@]([C@@H](C[C@@H]2OC)C)(C(=O)C(=O)N2[C@@H](CCCC2)C(=O)O1)O)OC)C)\C)CC=C)O)C)\C)OC)O,
1452,selleck_1452,n1c(nc(c(c1C(C)C)/C=C/[C@@H](O)C[C@H](CC(=O)[O-])O)c1ccc(cc1)F)N(S(=O)(=O)C)C.[Ca+2].n1c(nc(c(c1C(C)C)/C=C/[C@@H](O)C[C@H](CC(=O)[O-])O)c1ccc(cc1)F)N(S(=O)(=O)C)C,
1453,selleck_1453,n1cnc(c2c1[nH]cc2)c1cnn(c1)[C@@H](C1CCCC1)CC#N,
1454,selleck_1454,[C@@H]1([C@@H](C[C@@H]2CC[C@H]([C@@H](C2)OC)OC(=O)C(CO)(CO)C)C)CC(=O)[C@@H](/C=C(/[C@@H](O)[C@H](C(=O)[C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@@H]2CC[C@H]([C@](C(=O)C(=O)N3[C@@H](CCCC3)C(=O)O1)(O2)O)C)OC)\C)C)C)OC)\C)C,
1455,selleck_1455,C123[C@H]4N(CC1)CC=C[C@@]4(CC)[C@H]([C@]([C@@H]2N(c1c3cc(c(c1)OC)[C@@]1(c2[nH]c3ccccc3c2CCN2C[C@](C[C@@H](C1)C2)(O)CC)C(=O)OC)C)(O)C(=O)OC)OC(=O)C,
1456,selleck_1456,[C@H]1([C@H](CO[C@H]([C@@H]1O)C/C(=C/C(=O)OCCCCCCCCC(=O)O)/C)C[C@@H]1O[C@H]1[C@H]([C@H](C)O)C)O,
1457,selleck_1457,c1ccc(cc1)C(=O)c1ccc2n1CCC2C(=O)O,
1458,selleck_1458,[C@@H]12[C@@]34[C@@H](CC[C@H]1C)[C@H]([C@H](O[C@@H]3O[C@](CC2)(OO4)C)OC(=O)CCC(=O)O)C,
1459,selleck_1459,[C@H]12[C@@](CC[C@@H]3[C@@]1(CCCC3(C)C)C)(OC(=O)C2)C,
1460,selleck_1460,C1=C(C[C@H](C(C1O)O)O)C(=O)O,
1461,selleck_1461,[C@H]1([C@H](Oc2c(O1)ccc(c2)[C@@H]1[C@@H](O)C(=O)c2c(O1)cc(cc2O)O)c1ccc(c(c1)OC)O)CO,
1462,selleck_1462,c1(cc(ccc1O)C1C(Oc2c(O1)ccc(c2)C1C(O)C(=O)c2c(O1)cc(cc2O)O)CO)OC,
1463,selleck_1463,c1(c(c2c(cc1)C[C@H]1[C@@H]3[C@]2(CC(=O)C(=C3)OC)CCN1C)O)OC,
1464,selleck_1464,c1c(ccc(c1)C(O)CNC)O,
1465,selleck_1465,c1(c(c(c2c(c1OC)oc(cc2=O)c1ccc(cc1)OC)OC)OC)OC,
1466,selleck_1466,c1ccc2c(c1C)ccc1c2C(=O)C(=O)c2c1occ2C,
1467,selleck_1467,C1CC(c2c(C1)c1c(cc2)c2c(C(=O)C1=O)c(co2)C)(C)C,
1468,selleck_1468,c1(c(cc2c(c1)CCNC2Cc1ccc(c(c1)OC)OC)OC)OC.Cl,
1469,selleck_1469,c1c(cc2c(c1O)c(=O)c(c(o2)c1cc(c(cc1)OCCO)OCCO)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)OCCO,
1470,selleck_1470,C1[C@@H](C([C@H]2[C@](C1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@H]1C(CC2)[C@@H](C[C@H]([C@@H]1C)C)C(=O)O)C)C)C)(C)C)O,
1471,selleck_1471,c1c(c(cc(c1)CCC(=O)C)OC)O,
1472,selleck_1472,c1ccc2c(c1)c(=O)c1c(o2)cccc1,
1473,selleck_1473,[nH]1c2c(c3c1cccc3)CCN1[C@H]2C[C@H]2[C@H](C1)CC[C@@H]([C@@H]2C(=O)OC)O.Cl,
1474,selleck_1474,c1(ccc2c(c1)c(c[nH]2)CC(C(=O)O)N)O,
1475,selleck_1475,[C@@H]1(O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)[C@H]1c2c(C(=O)c3c1cc(cc3O)CO)c(ccc2)O)CO,
1476,selleck_1476,[C@@]1(CC[C@]2([C@@H](C1)C1=CC(=O)[C@H]3[C@]([C@@]1(CC2)C)(CC[C@@H]1[C@@]3(CC[C@@H](C1(C)C)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O)O)O)C(=O)O)C)C)C)(C)C(=O)O.N,
1477,selleck_1477,c1(cc(c2c(c1)occ(c2=O)c1ccc(cc1)OC)O)O,
1478,selleck_1478,[Br-].c1c(cccc1)[C@H](C(=O)O[C@H]1C[C@H]2[C@H]3[C@@H]([C@H]([N+]2(CCCC)C)C1)O3)CO,
1479,selleck_1479,[C@H]1([C@H]([C@@H](O[C@H]([C@@H]1O)O[C@H]1[C@H](O)[C@H]([C@@H](O[C@@H]1CO)O[C@@H]1CC2=CC[C@@H]3[C@@H]([C@]2(CC1)C)CC[C@]1([C@H]3C[C@H]2[C@@H]1[C@@H]([C@@]1(O2)OC[C@@H](CC1)C)C)C)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)C)O)O,
1480,selleck_1480,c1(cc(c2c(c1)oc(cc2=O)c1ccc(c(c1)O)OC)O)O,
1481,selleck_1481,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,
1482,selleck_1482,[C@@H]1([C@@H]([C@H]([C@@H](O[C@@H]1CO)Oc1ccc(cc1)CO)O)O)O,
1483,selleck_1483,[C@]12([C@@H](c3c(OC1)c(c(cc3)O)O)c1c(C2)cc(c(c1)O)O)O,
1484,selleck_1484,c1c(ccc(c1)CCN(C)C)O,
1485,selleck_1485,c1ccc2c(c1)NC(=O)/C/2=C\1/Nc2c(C1=O)cccc2,
1486,selleck_1486,C1C[C@@]2([C@@H]3[C@@]4([C@H]1OC)[C@H]1[C@]5([C@@]([C@@H](C3)C4N(C2)CC)(C[C@@H]([C@H]([C@@H]5OC)C1)OC)O)O)OC(=O)c1c(cccc1)NC(=O)C.Br,
1487,selleck_1487,c1(cc(c(c(c1)O)C(=O)CCc1ccc(cc1)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O)CO,
1488,selleck_1488,[C@@H]1([C@@H]([C@H](O[C@H]([C@@H]1O)Oc1cc(cc(c1)/C=C/c1ccc(cc1)O)O)CO)O)O,
1489,selleck_1489,c1(cc(c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O)O)O,
1490,selleck_1490,c12c(ccc(c1)[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1cc3c(cc1)OCO3)OCO2,
1491,selleck_1491,OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O,
1492,selleck_1492,c1(cc(c2c(c1)O[C@@H](CC2=O)c1ccc(cc1)O)O)O,
1493,selleck_1493,c1(cc(c2c(c1)C(=O)c1c(C2=O)c(cc(c1)OC)O)O)C,
1494,selleck_1494,[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)OCCc1ccc(cc1)O)O)O)O)CO,
1495,selleck_1495,c1c(c(c2c(c1)cc1[n+](c2)CCc2c1cc(c(c2)OC)OC)OC)OC.[Cl-],
1496,selleck_1496,c1(c(c(cc(c1)C(=O)O[C@H]1[C@H](Oc2c(C1)c(cc(c2)O)O)c1cc(c(c(c1)O)O)O)O)O)O,
1497,selleck_1497,C1(=C([C@@]2(C(=CC1=O)Oc1c2c(c(c(c1C(=O)C)O)C)O)C)O)C(=O)C,
1498,selleck_1498,c1cccc2c1[nH]cc2CCCC(=O)O,
1499,selleck_1499,c1c(ccc2c1oc(=O)cc2C)O,
1500,selleck_1500,c1(c(cc2c(c1)oc(=O)cc2)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O,
1501,selleck_1501,[C@H]1([C@H]([C@@H](O[C@@H]([C@H]1O)CO)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H](c1ccccc1)C#N)O)O)O)O)O,
1502,selleck_1502,[C@@H]1([C@]([C@@H]2[C@@](CC1)([C@@H](C(=C)CC2)C/C=C\1/C(=O)OCC1O)C)(CO)C)O,
1503,selleck_1503,c1c(c2c(cc1O)oc(cc2=O)c1ccc(cc1)O)O,
1504,selleck_1504,[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)Oc1ccc(cc1)O)O)O)O)CO,
1505,selleck_1505,c1c(cc2c(c1)c(=O)c(co2)c1ccccc1)OC(C)C,
1506,selleck_1506,[C@@H]1([C@@H]([C@]([C@H]2[C@](C1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CC[C@H]([C@@H]1C)C)C(=O)O)C)C)C)(CO)C)O)O,
1507,selleck_1507,c1(c(c(c2c(c1)oc(cc2=O)c1ccccc1)O)O)O,
1508,selleck_1508,[C@@H]1([C@@H]([C@H]([C@H](O[C@@H]1C(=O)O)Oc1c(O)c(c2c(c1)oc(cc2=O)c1ccccc1)O)O)O)O,
1509,selleck_1509,[C@H]1([C@H]([C@@H]([C@@H]2[C@@H](O1)c1c(C(=O)O2)cc(c(c1O)OC)O)O)O)CO,
1510,selleck_1510,c1c(c(c2c(c1)cc1[n+](c2)CCc2c1cc1c(c2)OCO1)OC)OC.[Cl-],
1511,selleck_1511,C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC[C@@H]1[C@@H](CC[C@@H](CC)C(C)C)C)C)O,
1512,selleck_1512,O1C(=O)[C@@]23C4([C@H]1OC(=O)[C@@H]4O)[C@@](C[C@@H]2OC(=O)C3)(C(C)(C)C)O,
1513,selleck_1513,c1c(c(cc(c1)/C=C/C(=O)O)O)O,
1514,selleck_1514,C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/c1cc(c(cc1)O)O)O)O,
1515,selleck_1515,c1c(c2c(cc1O)oc(cc2=O)c1ccccc1)O,
1516,selleck_1516,c1c2c(ccc1)nccc2[C@H]([C@H]1N2CCC(C1)[C@H](C2)C=C)O,
1517,selleck_1517,C1CC(c2c(C1)c1c(cc2)C2=C(C(=O)C1=O)[C@H](CO2)C)(C)C,
